time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
27,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.3884794002639884,1.5103767640828238,0.9678986803333335,0.6963903836992594,1.3760402102222224,1.394781862222222,0.7401055575891116,0.2598944424108885,0.8324480728492885,0.16755192715071163,0.7347355635322179,0.8269230782235844,,,,,,
28,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.32655652453501766,0.4106805942261214,1.3144674044444444,0.9482061551862963,1.8745219925333336,1.8778105784444445,0.7455612230122445,0.25443877698775563,0.8445501958165975,0.15544980418340254,0.7419600464774664,0.854474660246371,,,,,,
28,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.2622278758883737,0.3294452349916778,1.2983535004444446,0.9228720473333335,1.8110033656666669,1.8547907133333332,0.740040563116668,0.25995943688333206,0.8426401323395962,0.15735986766040372,0.7350523834985415,0.852819775720122,,,,,,
28,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.9721841455337746,1.0694358206678203,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.3562570858333338,0.7441423150656267,0.2558576849343734,0.8441329341073196,0.15586706589268037,0.7402294261551634,0.8534921590781864,,,,,,
28,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.9072642477432834,1.0043020944889738,0.9678953102222223,0.6963882916488889,1.3760356050666667,1.3827075850000006,0.7401056006570289,0.2598943993429711,0.8442110944928269,0.15578890550717306,0.7347355182663416,0.8521829867792277,,,,,,
29,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.971124373376624,1.083735484139793,1.3445646666666666,0.9689177206494813,1.9140045080000003,1.9140045080000003,0.7450526325406469,0.2549473674593531,0.7450526325406469,0.2549473674593531,0.740586872633091,0.740586872633091,,,,,,
29,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,linear_autoregressive,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.5926817047056224,0.6872311883193533,1.2351246033333334,0.8888823137966667,1.7561363288888892,1.7561363288888892,0.741914748851233,0.25808525114876696,0.741914748851233,0.25808525114876696,0.7414462514834138,0.7414462514834138,,,,,,
29,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,lstm,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.40564647472637194,0.5002527591958789,0.9493799622222222,0.6831248403559259,1.3501478333333334,1.3501478333333334,0.7441423150656267,0.2558576849343734,0.7441423150656267,0.2558576849343734,0.7402294261551634,0.7402294261551634,,,,,,
29,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,transformer,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,0.35359988156955985,0.4489532911693565,0.9678917044444445,0.6963860656453332,1.3760306728888887,1.3760306728888887,0.7401056476143216,0.2598943523856783,0.7401056476143216,0.2598943523856783,0.7347354647903992,0.7347354647903992,,,,,,
30,nsfnet,topozoo/Nsfnet,11,1.0,ml_only,transformer:tuned_c,transformer,tuned_c,moving_average,Optimal,6,128,4,3,0.1,150,0.003,3,1,0,0.5,0.5,0.25,1.4694811900516807,1.599060184581929,1.3238631355555557,0.9521024591037037,1.8848424253333336,1.474514668888889,0.7409978195844349,0.2590021804155651,0.7939260261665024,0.2060739738334975,0.7375070395565608,0.7901558840541799,,,,,,
