topology,load_scale,method,prediction_mae_mean,prediction_rmse_mean,nominal_max_utilization_mean,nominal_max_utilization_std,critical_failure_reopt_max_utilization_mean,random_failure_reopt_max_utilization_mean,critical_failure_fixed_disrupted_fraction_mean,random_failure_fixed_disrupted_fraction_mean,critical_failure_fixed_fairness_mean,random_failure_fixed_fairness_mean,robust_worst_case_utilization_mean
sample,0.8,uncertainty_aware_lstm_robust_lp,0.3737299186497064,0.4978314149746914,0.32566170126495725,0.0020725524027710085,0.6187572295230769,0.5675439071731379,0.26691817432711795,0.16555907943485426,0.7786776699180893,0.8494723083665869,0.6187572276923077
sample,1.0,current_demand_lp,0.4396637482615583,0.6466953410316119,0.4102786266422467,0.0032368860428369298,0.7794676422876923,0.7128805418778998,0.26987537854746135,0.16185061585465593,0.7621246004523686,0.8514815428560957,
sample,1.0,linear_autoregressive,0.591085152374939,0.7719706979093799,0.40317486923199025,0.03571572002262006,0.7643897156307693,0.7049881914758241,0.27340696137880377,0.16656592185061403,0.7639436419225081,0.8451473320718177,
sample,1.0,lstm,0.588151717974657,0.739594416157939,0.3799315431857143,0.011700447116060995,0.7218699291846153,0.6670421830214897,0.27016386806557124,0.1642496035539452,0.7661108476320375,0.8504790549564447,
sample,1.0,moving_average,0.7940613812899304,0.972981330159854,0.41610710628131864,0.005087433392327216,0.7906034983538461,0.7332559709697192,0.2702070912348298,0.1631534639843144,0.7612238668152631,0.8496377089612621,
sample,1.0,robust_current_demand_lp,0.4396637482615583,0.6466953410316119,0.41027862661533576,0.0032368859875116208,0.7794676422876923,0.7128805418778998,0.2673808290893224,0.16358187392902035,0.7692389446511779,0.8486369292417391,0.7794676438461539
sample,1.0,uncertainty_aware_lstm_robust_lp,0.588151717974657,0.739594416157939,0.39393633159536023,0.0077476241483489,0.7484790277538462,0.691136039791453,0.2660762609099031,0.16513454330564037,0.7786130231868074,0.8492128121115116,0.7484790261538461
sample,1.2,current_demand_lp,0.5047102018500724,0.7401926870650165,0.4918019246947497,0.004815395694524454,0.9344236541553845,0.854897983810867,0.27036262936194966,0.16211228358690088,0.7619067526284957,0.8513505632181493,
sample,1.2,linear_autoregressive,0.6779608059545295,0.8746957994593989,0.4835032146639805,0.043588209296568654,0.9170190506646153,0.8458981814123931,0.2731654257182088,0.16661546885975448,0.7640650169028607,0.8455210286006047,
sample,1.2,lstm,0.692670757205468,0.8591945345877415,0.457279961606105,0.027729717571974736,0.8688319248,0.8036534938235653,0.26975340547541526,0.1643079214054094,0.767683799910388,0.850909475609873,
