time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,path_rank,path_flow,path_nodes,path_edges,contains_failed_link
25,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.0448117,2 | 3,2->3,1
25,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.6966937,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.2380796,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.4586139,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.13054286,3 | 1 | 0,3->1 | 1->0,0
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,5.0978036,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.0448117,2 | 3,2->3,1
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.6966937,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,moving_average,random_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.2380796,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,9.248369,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,6.2196068,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,5.7889214,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,5.7809807,2 | 3,2->3,1
25,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,5.2812347,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,9.248369,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,6.2196068,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,5.7889214,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,5.7809807,2 | 3,2->3,1
25,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,5.2812347,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0500274,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7197542,2 | 3,2->3,1
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12168775,3 | 1 | 0,3->1 | 1->0,0
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6685072,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3185039,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8086131,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0500274,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7197542,2 | 3,2->3,1
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12168775,3 | 1 | 0,3->1 | 1->0,0
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6685072,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.3185039,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,lstm,random_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8086131,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8579221,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0672622,2 | 4,2->4,0
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.36452,2 | 3 | 4,2->3 | 3->4,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8998022,2 | 3,2->3,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5122404,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5624459,3 | 2,3->2,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8579221,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0672622,2 | 4,2->4,0
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.36452,2 | 3 | 4,2->3 | 3->4,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8998022,2 | 3,2->3,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5122404,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5624459,3 | 2,3->2,1
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.3318043,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,5.7089343,2 | 3,2->3,1
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.53929237,3 | 1 | 0,3->1 | 1->0,0
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,5.4133024,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.2863193,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.7841177,0 | 2 | 3,0->2 | 2->3,1
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.3318043,2 | 3 | 5,2->3 | 3->5,1
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,5.7089343,2 | 3,2->3,1
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.53929237,3 | 1 | 0,3->1 | 1->0,0
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,5.4133024,3 | 2 | 0,3->2 | 2->0,1
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.2863193,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
25,sample_backbone,7,1.2,transformer,random_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.7841177,0 | 2 | 3,0->2 | 2->3,1
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,8.1191792,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,7.1421031,2 | 3,2->3,1
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,5,0,1,6.6791643,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,1.1438324,3 | 1 | 0,3->1 | 1->0,0
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,6.2422153,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,5.0097483,3 | 2,3->2,1
26,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,1,8.1191792,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,6.6791643,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,1,5.4215746,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,5,1,1,5.1599279,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,3,1,5.0669611,5 | 3,5->3,1
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,8.5122931,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,0.96621024,2 | 4,2->4,0
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,8.2514058,2 | 3 | 4,2->3 | 3->4,1
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,7.1421031,2 | 3,2->3,1
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,6.6791643,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,1,1.3050045,3 | 1 | 0,3->1 | 1->0,0
26,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,0,2,6.0810432,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,0,5,1,8.5122931,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
26,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,6.6791643,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,1,5.4215746,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,5,1,1,5.1599279,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,3,1,5.0669611,5 | 3,5->3,1
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.1537995,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,5.2896459,2 | 3,2->3,1
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.56564013,3 | 1 | 0,3->1 | 1->0,0
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.9387667,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.9195304,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.9429436,0 | 2 | 3,0->2 | 2->3,1
26,sample_backbone,7,1.2,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,1,6.1537995,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,4.9195304,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,1,4.0622163,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,4,5,1,1,4.0004651,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,moving_average,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,3,1,3.7407801,5 | 3,5->3,1
26,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,11.668882,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,8.682582,0 | 2 | 3,0->2 | 2->3,1
26,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,7.5070209,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,7.2153289,2 | 3,2->3,1
26,sample_backbone,7,1.2,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,6.17751,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,1,11.668882,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,6.17751,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,3,5,1,1,5.0655977,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,4,0,5,1,3.8338118,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,4,0,5,2,1.0673796000000002,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,4,0,5,3,2.6028762999999997,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
26,sample_backbone,7,1.2,linear_autoregressive,random_failure_fixed,3 -> 5 & 5 -> 3,5,1,5,1,4.6311219,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,6.0500941,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,1,4.7198725,2 | 3,2->3,1
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,0.12169278,3 | 1 | 0,3->1 | 1->0,0
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,2,4.6685723,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.318574,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,lstm,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.8087339,0 | 2 | 3,0->2 | 2->3,1
26,sample_backbone,7,1.2,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,1,6.0500941,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,4.318574,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,1,3.6222348,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,4,5,1,1,3.4483485,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,lstm,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,3,1,3.1933286,5 | 3,5->3,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,5.8579836,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,1.0673251,2 | 4,2->4,0
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,5.3645373,2 | 3 | 4,2->3 | 3->4,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.8999205,2 | 3,2->3,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,4.5123105,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,3.5625458,3 | 2,3->2,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,1,0,5,1,5.8579836,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,4.5123105,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,3,1,5,1,3.7812071,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,4,5,1,1,3.5887053,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,2,5,1,3.5053622,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,uncertainty_aware_lstm_robust_lp,random_failure_fixed,3 -> 5 & 5 -> 3,5,2,5,2,2.9354595,2 | 4 | 5,2->4 | 4->5,0
26,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,9.4296951,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,6.6186161,0 | 2 | 3,0->2 | 2->3,1
26,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,5.6633425,3 | 2 | 0,3->2 | 2->0,1
26,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,5.5001669,2 | 3,2->3,1
26,sample_backbone,7,1.2,transformer,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,5.046505,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,transformer,random_failure_fixed,3 -> 5 & 5 -> 3,1,2,5,1,9.4296951,2 | 3 | 5,2->3 | 3->5,1
26,sample_backbone,7,1.2,transformer,random_failure_fixed,3 -> 5 & 5 -> 3,2,5,0,1,5.046505,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
26,sample_backbone,7,1.2,transformer,random_failure_fixed,3 -> 5 & 5 -> 3,3,5,1,1,4.0962858,5 | 3 | 1,5->3 | 3->1,1
26,sample_backbone,7,1.2,transformer,random_failure_fixed,3 -> 5 & 5 -> 3,4,1,5,1,4.0309525,1 | 3 | 5,1->3 | 3->5,1
26,sample_backbone,7,1.2,transformer,random_failure_fixed,3 -> 5 & 5 -> 3,5,5,3,1,3.5344806,5 | 3,5->3,1
27,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,13.823533,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,3,1,9.3470078,0 | 2 | 3,0->2 | 2->3,1
27,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,0,1,7.0433475,3 | 2 | 0,3->2 | 2->0,1
27,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,1,6.4832695,2 | 3,2->3,1
27,sample_backbone,7,1.2,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,6.3764549,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,8.6497039,0 | 1,0->1,1
27,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,1,4.0037612,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,1
27,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,2,0.28983760000000025,0 | 1 | 3 | 4 | 5,0->1 | 1->3 | 3->4 | 4->5,1
27,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,0,5,3,4.254485,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,0
27,sample_backbone,7,1.2,current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,1,0,1,3.5576727,1 | 0,1->0,1
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,9.2792105,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,2,4.5443226,2 | 4 | 5,2->4 | 4->5,0
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,0,5,1,8.5480838,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,6.4832695,2 | 3,2->3,1
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,6.3764549,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,2,4,1,3.1380291,2 | 4,2->4,0
27,sample_backbone,7,1.2,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,2,4,2,5.8625194,2 | 3 | 4,2->3 | 3->4,1
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,8.6497039,0 | 1,0->1,1
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,3,0,1,4.4984517,3 | 1 | 0,3->1 | 1->0,1
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,2,3,0,2,2.5448958,3 | 2 | 0,3->2 | 2->0,0
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,3,1,4.2935988,0 | 1 | 3,0->1 | 1->3,1
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,3,0,3,2,5.053409,0 | 2 | 3,0->2 | 2->3,0
27,sample_backbone,7,1.2,robust_current_demand_lp,random_failure_fixed,0 -> 1 & 1 -> 0,4,1,0,1,3.5576727,1 | 0,1->0,1
27,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,7.1993764,2 | 3 | 5,2->3 | 3->5,1
27,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,5.7895574,3 | 2 | 0,3->2 | 2->0,1
27,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,5.520629,2 | 3,2->3,1
27,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,5.1274835,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
27,sample_backbone,7,1.2,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,4.7580038,0 | 2 | 3,0->2 | 2->3,1
27,sample_backbone,7,1.2,moving_average,random_failure_fixed,0 -> 1 & 1 -> 0,1,0,1,1,6.9007146,0 | 1,0->1,1
