time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
27,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.0709665271011377,1.1738088169640737,1.121358748888889,0.8221405415148146,1.6181464599999997,1.6287877306666665,0.7557953508853485,0.24420464911465137,0.8220024737207262,0.1779975262792739,0.7630162695570839,0.8205128220500655,,,,,,
28,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3742902431725813,0.4682630797110197,1.3846747116666667,1.0142946098014813,1.9987763033333332,1.9763901000000001,0.7548990004760615,0.2451009995239384,0.8429741636723831,0.15702583632761702,0.7617555765102864,0.8379905498240626,,,,,,
28,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.5925043748556563,0.6836506258523329,1.4521676850000003,1.0692327551011112,2.091509493333333,2.0745252633333333,0.7542508827739519,0.245749117226048,0.8436743295879183,0.15632567041208165,0.7601282330502926,0.8393211100760017,,,,,,
28,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.9783658188502754,1.0821176528522662,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.42042579,0.7464712885180971,0.25352871148190287,0.843678636895866,0.156321363104134,0.7507733728474022,0.8334841480096283,,,,,,
28,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.6230924674178917,0.7247975640639358,1.103881185,0.8092404429670369,1.5931456783333329,1.57697312,0.7553726655872887,0.2446273344127114,0.843114525736055,0.15688547426394503,0.7630501249073975,0.8389060754002564,,,,,,
29,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.0436494014368964,1.150106378033268,1.4172023955555553,1.0362890702317775,2.045544398333333,2.045544398333333,0.754352063317977,0.24564793668202298,0.754352063317977,0.24564793668202298,0.760933363480694,0.760933363480694,,,,,,
29,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.43059328113823736,0.5146393272114793,1.2211396406666668,0.8984300309435554,1.7708756555555554,1.7708756555555554,0.7559118154794551,0.24408818452054482,0.7559118154794551,0.24408818452054482,0.7635479457340862,0.7635479457340862,,,,,,
29,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3815929759998628,0.4651689968690863,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.4399061977777778,0.7464712885180971,0.25352871148190287,0.7464712885180971,0.25352871148190287,0.7507733728474022,0.7507733728474022,,,,,,
29,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.24944800652860724,0.32487110182854034,1.051264672888889,0.7696943928299997,1.5173513888888894,1.5173513888888894,0.7479512587248311,0.25204874127516885,0.7479512587248311,0.25204874127516885,0.7536543243040718,0.7536543243040718,,,,,,
30,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.5491916812560562,1.6743338189920045,1.3948554669333333,1.016189940587926,2.0056050244444443,1.557066331111111,0.7526437813521787,0.24735621864782134,0.8040317735182939,0.19596822648170603,0.7597973889895117,0.8023048904017194,,,,,,
30,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.45021282907811444,0.5263963321776899,1.0595658716666667,0.7769076708169629,1.5258762083333337,1.1824032689333333,0.7560592784247652,0.24394072157523486,0.8029443794705405,0.19705562052945944,0.761683176030035,0.8013949551207533,,,,,,
30,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.2681525012264362,0.33573641478730515,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.1143781783333333,0.7464712885180971,0.25352871148190287,0.8041510880668892,0.1958489119331108,0.7507733728474022,0.802817279541867,,,,,,
30,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3701269687990984,0.44112531509001707,1.0353840822222222,0.7587815557103704,1.4940982049999998,1.1562163355555557,0.7547295153193547,0.24527048468064525,0.8040992187331727,0.19590078126682736,0.7621594680574462,0.8021383585119277,,,,,,
31,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.7553532023475606,1.8927200112009028,1.3120183235555556,0.9559487039492593,1.8889910249999995,2.6240366399999995,0.7521663333616637,0.24783366663833623,0.8089689267726866,0.1910310732273134,0.7596926308870872,0.8181371117319554,,,,,,
31,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3419511341823365,0.43266153491312487,0.8718219513333333,0.6447393811362964,1.2637397755555555,1.7387396549999996,0.755163111436262,0.24483688856373792,0.8080098436386137,0.19199015636138625,0.7645524142103848,0.8147190740361713,,,,,,
31,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.7103086427280735,0.8045191399625214,0.9942980527666667,0.7306393095476297,1.4399061977777778,1.9823568683333335,0.7464712885180971,0.25352871148190287,0.8083845878472218,0.19161541215277816,0.7507733728474022,0.8124087067008448,,,,,,
31,nsfnet,topozoo/Nsfnet,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.817039326748889,0.911727125980271,1.0296640511111108,0.7546348098211112,1.485841755,2.0510372616666666,0.7547313759844277,0.2452686240155723,0.8087153322401633,0.19128466775983666,0.7620879462090813,0.8175172854735634,,,,,,
